================ Training Loss (Wed Jan 10 14:56:03 2024) ================
(epoch: 6, iters: 180, time: 0.011, data: 6.421) G_GAN: 0.401 G_L1: 14.838 D_real: 0.839 D_fake: 0.134 
(epoch: 357, iters: 216, time: 0.067, data: 0.001) G_GAN: 1.327 G_L1: 14.407 D_real: 0.187 D_fake: 1.165 
(epoch: 362, iters: 396, time: 0.069, data: 0.002) G_GAN: 1.134 G_L1: 14.273 D_real: 0.464 D_fake: 0.421 
(epoch: 368, iters: 12, time: 0.073, data: 0.003) G_GAN: 0.999 G_L1: 16.056 D_real: 0.912 D_fake: 0.233 
(epoch: 373, iters: 192, time: 0.071, data: 0.002) G_GAN: 0.912 G_L1: 13.757 D_real: 0.539 D_fake: 0.386 
(epoch: 378, iters: 372, time: 0.074, data: 0.002) G_GAN: 1.204 G_L1: 15.331 D_real: 0.408 D_fake: 0.924 
(epoch: 383, iters: 552, time: 0.070, data: 0.003) G_GAN: 1.612 G_L1: 17.611 D_real: 0.896 D_fake: 0.309 
(epoch: 389, iters: 168, time: 0.082, data: 0.001) G_GAN: 1.314 G_L1: 16.329 D_real: 0.314 D_fake: 0.695 
(epoch: 394, iters: 348, time: 0.072, data: 0.002) G_GAN: 1.716 G_L1: 16.083 D_real: 0.439 D_fake: 0.202 
(epoch: 399, iters: 528, time: 0.084, data: 0.002) G_GAN: 1.661 G_L1: 21.664 D_real: 0.216 D_fake: 0.908 
(epoch: 405, iters: 144, time: 0.074, data: 0.003) G_GAN: 3.034 G_L1: 14.556 D_real: 2.080 D_fake: 1.781 
(epoch: 410, iters: 324, time: 0.070, data: 0.003) G_GAN: 1.032 G_L1: 14.619 D_real: 0.463 D_fake: 0.225 
(epoch: 415, iters: 504, time: 0.074, data: 0.002) G_GAN: 1.017 G_L1: 12.112 D_real: 0.690 D_fake: 0.458 
(epoch: 421, iters: 120, time: 0.086, data: 0.003) G_GAN: 1.148 G_L1: 17.303 D_real: 0.390 D_fake: 0.723 
(epoch: 426, iters: 300, time: 0.085, data: 0.002) G_GAN: 1.448 G_L1: 15.408 D_real: 0.293 D_fake: 0.476 
(epoch: 431, iters: 480, time: 0.084, data: 0.002) G_GAN: 1.113 G_L1: 10.097 D_real: 0.481 D_fake: 0.331 
(epoch: 437, iters: 96, time: 0.077, data: 0.002) G_GAN: 0.884 G_L1: 14.136 D_real: 0.553 D_fake: 0.415 
(epoch: 442, iters: 276, time: 0.096, data: 0.003) G_GAN: 1.166 G_L1: 14.861 D_real: 0.314 D_fake: 0.474 
(epoch: 447, iters: 456, time: 0.081, data: 0.002) G_GAN: 0.974 G_L1: 13.018 D_real: 0.774 D_fake: 0.364 
(epoch: 453, iters: 72, time: 0.089, data: 0.002) G_GAN: 0.963 G_L1: 15.210 D_real: 0.566 D_fake: 0.318 
(epoch: 458, iters: 252, time: 0.081, data: 0.006) G_GAN: 1.082 G_L1: 14.819 D_real: 1.142 D_fake: 0.202 
(epoch: 463, iters: 432, time: 0.102, data: 0.003) G_GAN: 1.184 G_L1: 13.526 D_real: 0.503 D_fake: 0.552 
(epoch: 469, iters: 48, time: 0.091, data: 0.002) G_GAN: 1.487 G_L1: 18.143 D_real: 0.260 D_fake: 0.668 
(epoch: 474, iters: 228, time: 0.102, data: 0.002) G_GAN: 1.837 G_L1: 18.554 D_real: 0.104 D_fake: 1.395 
(epoch: 479, iters: 408, time: 0.049, data: 0.003) G_GAN: 1.128 G_L1: 14.800 D_real: 0.670 D_fake: 0.395 
(epoch: 485, iters: 24, time: 0.067, data: 0.002) G_GAN: 0.969 G_L1: 17.585 D_real: 0.768 D_fake: 0.342 
(epoch: 490, iters: 204, time: 0.052, data: 0.002) G_GAN: 1.044 G_L1: 11.911 D_real: 0.597 D_fake: 0.598 
(epoch: 495, iters: 384, time: 0.048, data: 0.002) G_GAN: 0.870 G_L1: 13.969 D_real: 0.986 D_fake: 0.404 
(epoch: 500, iters: 564, time: 0.052, data: 0.002) G_GAN: 0.976 G_L1: 17.251 D_real: 0.818 D_fake: 0.277 
(epoch: 506, iters: 180, time: 0.050, data: 6.440) G_GAN: 1.429 G_L1: 12.606 D_real: 0.567 D_fake: 0.210 
(epoch: 511, iters: 360, time: 0.054, data: 0.002) G_GAN: 1.297 G_L1: 14.189 D_real: 0.458 D_fake: 0.416 
(epoch: 516, iters: 540, time: 0.092, data: 0.002) G_GAN: 2.247 G_L1: 22.410 D_real: 0.136 D_fake: 0.693 
(epoch: 522, iters: 156, time: 0.099, data: 0.002) G_GAN: 1.385 G_L1: 16.663 D_real: 0.315 D_fake: 0.412 
(epoch: 527, iters: 336, time: 0.052, data: 0.003) G_GAN: 1.141 G_L1: 17.119 D_real: 0.470 D_fake: 0.472 
(epoch: 532, iters: 516, time: 0.054, data: 0.001) G_GAN: 1.396 G_L1: 15.811 D_real: 0.430 D_fake: 0.544 
(epoch: 538, iters: 132, time: 0.055, data: 0.002) G_GAN: 1.046 G_L1: 14.795 D_real: 0.660 D_fake: 0.525 
(epoch: 543, iters: 312, time: 0.052, data: 0.001) G_GAN: 1.248 G_L1: 18.167 D_real: 0.520 D_fake: 0.348 
(epoch: 548, iters: 492, time: 0.059, data: 0.002) G_GAN: 1.264 G_L1: 12.842 D_real: 0.277 D_fake: 0.573 
(epoch: 554, iters: 108, time: 0.059, data: 0.002) G_GAN: 1.017 G_L1: 15.609 D_real: 0.609 D_fake: 0.372 
(epoch: 559, iters: 288, time: 0.053, data: 0.001) G_GAN: 1.015 G_L1: 15.882 D_real: 0.584 D_fake: 0.587 
(epoch: 564, iters: 468, time: 0.058, data: 0.002) G_GAN: 1.167 G_L1: 11.805 D_real: 0.933 D_fake: 0.262 
(epoch: 570, iters: 84, time: 0.053, data: 0.002) G_GAN: 1.048 G_L1: 15.527 D_real: 0.775 D_fake: 0.428 
(epoch: 575, iters: 264, time: 0.060, data: 0.002) G_GAN: 1.328 G_L1: 16.378 D_real: 0.400 D_fake: 0.387 
(epoch: 580, iters: 444, time: 0.060, data: 0.002) G_GAN: 0.966 G_L1: 16.379 D_real: 0.409 D_fake: 0.679 
(epoch: 586, iters: 60, time: 0.058, data: 0.001) G_GAN: 1.464 G_L1: 15.641 D_real: 0.355 D_fake: 0.323 
(epoch: 591, iters: 240, time: 0.060, data: 0.001) G_GAN: 1.232 G_L1: 14.884 D_real: 0.569 D_fake: 0.410 
(epoch: 596, iters: 420, time: 0.060, data: 0.001) G_GAN: 0.850 G_L1: 13.100 D_real: 0.364 D_fake: 0.724 
